Date,Open,High,Low,Close,Volume
2004-01-23,115.0,115.3700027,113.9499969,114.4300003,44245300
2004-01-26,114.3899994,115.9300003,114.3799973,115.8700027,30460600
2004-01-27,115.75,116.5,114.6500015,114.6800003,35322800
2004-01-28,114.9800034,115.2799988,112.9400024,113.3700027,52621300
2004-01-29,113.5599976,113.8499985,112.5599976,113.4800034,60117100
2004-01-30,113.5199966,113.7200012,113.0899963,113.4800034,30984400
2004-02-02,113.6999969,114.6800003,113.1200027,113.9700012,38832400
2004-02-03,113.7399979,114.1399994,113.4400024,113.7799988,25093500
2004-02-04,113.1900024,113.7300034,112.7900009,112.8499985,39332600
2004-02-05,113.1699982,113.5400009,112.7799988,113.1800003,37226800
2004-02-06,113.4199982,114.6999969,113.1999969,114.4499969,37216000
2004-02-09,114.6699982,114.8700027,114.2900009,114.4800034,24851300
2004-02-10,114.2799988,115.1399994,114.2600021,114.8499985,27908100
2004-02-11,114.8499985,116.3899994,114.1699982,116.0699997,42965700
2004-02-12,115.9700012,116.2699966,115.5800018,115.6500015,27814700
2004-02-13,115.8199997,116.1999969,114.75,115.1299973,44739900
2004-02-17,115.8499985,116.4300003,115.7699966,116.1699982,23984300
2004-02-18,116.1999969,116.5999985,115.3499985,115.6600037,28618000
2004-02-19,116.3300018,116.3899994,115.0599976,115.2300034,51146200
2004-02-20,115.4800034,115.5599976,114.3199997,114.8799973,46728800
2004-02-23,115.2200012,115.2600021,114.1699982,114.5899963,36357000
2004-02-24,114.2699966,114.9899979,113.0299988,114.3899994,43953000
2004-02-25,114.4599991,115.0599976,114.3199997,114.8700027,31213600
2004-02-26,114.6100006,115.2900009,114.3399963,114.9400024,29683000
2004-02-27,115.1900024,115.7399979,114.6299973,115.0199966,39312000
2004-03-01,115.4300003,116.3399963,115.25,116.1600037,33130800
2004-03-02,115.9400024,116.9700012,115.2300034,115.4800034,38556400
2004-03-03,115.25,115.8700027,114.9199982,115.6900024,31346200
2004-03-04,115.7200012,116.0999985,115.5199966,115.9899979,21060000
2004-03-05,115.4199982,116.9499969,115.2799988,116.3799973,55905600
2004-03-08,116.3399963,116.6200027,114.9100037,114.9599991,39281600
2004-03-09,115.0999985,115.2099991,114.2399979,114.5,39746100
2004-03-10,114.7200012,114.7699966,112.5599976,112.5800018,67671800
2004-03-11,112.4000015,113.2699966,111.0999985,111.1200027,89134800
2004-03-12,111.7300034,112.7099991,111.5800018,112.5800018,54012200
2004-03-15,112.2699966,112.3499985,110.9000015,111.1999969,57677200
2004-03-16,111.7799988,112.0599976,110.8399963,111.7900009,59832600
2004-03-17,112.1800003,113.2600021,112.0999985,113.0400009,41607300
2004-03-18,112.6999969,113.2699966,111.9300003,113.0699997,60014300
2004-03-19,112.4100037,112.5699997,111.0400009,111.0599976,48636200
2004-03-22,110.5400009,110.5699997,109.0999985,109.6500015,62752100
2004-03-23,110.25,110.4000015,109.3600006,109.4599991,54080200
2004-03-24,109.5800018,110.1399994,108.8499985,109.5500031,51584300
2004-03-25,110.0800018,111.3000031,109.7900009,111.0,49873600
2004-03-26,110.9599991,111.7900009,110.8000031,111.0299988,37409500
2004-03-29,111.6299973,112.7399979,111.5800018,112.5899963,44113600
2004-03-30,112.3000031,113.0699997,112.2200012,112.9700012,39059900
2004-03-31,112.9899979,113.4000015,112.3799973,113.0999985,48517600
2004-04-01,113.0699997,113.8700027,113.0500031,113.7799988,45103800
2004-04-02,114.8099976,114.8399963,113.9000015,114.6399994,50987700
2004-04-05,114.4599991,115.3799973,114.4400024,115.2699966,30251800
2004-04-06,114.8300018,115.1800003,114.6200027,114.9000015,28420900
2004-04-07,114.9499969,114.9800034,114.1100006,114.6299973,45890500
2004-04-08,115.4100037,115.4100037,113.7399979,114.3700027,46929700
2004-04-12,114.5800018,115.0800018,114.5699997,114.8199997,23085200
2004-04-13,115.2600021,115.3000031,113.0199966,113.2099991,56210300
2004-04-14,112.6100006,113.6399994,112.5500031,113.3899994,62322300
2004-04-15,113.4499969,113.7799988,112.3600006,112.9599991,61602500
2004-04-16,113.3799973,114.0500031,112.9800034,113.8300018,47059200
2004-04-19,113.5500031,113.9899979,113.2699966,113.8300018,28277600
2004-04-20,114.0800018,114.3199997,111.7799988,111.9199982,53299400
2004-04-21,112.1999969,112.9499969,111.8700027,112.6699982,50177300
2004-04-22,112.4800034,114.6699982,112.4400024,114.25,62071500
2004-04-23,114.4199982,114.5699997,113.7900009,114.3600006,29395700
2004-04-26,114.5,114.9400024,113.5999985,114.1999969,35515200
2004-04-27,114.2300034,115.1200027,113.9599991,114.3000031,43485500
2004-04-28,113.8899994,114.0100021,112.5,112.8199997,50165800
2004-04-29,112.7200012,113.3199997,111.1600037,111.8300018,69687600
2004-04-30,112.1699982,112.3799973,110.9000015,110.9599991,48681400
2004-05-03,111.3700027,112.2900009,111.3499985,112.1500015,33758000
2004-05-04,112.25,113.2600021,111.6600037,112.0599976,51185100
2004-05-05,112.4100037,112.9599991,112.1600037,112.7799988,34405000
2004-05-06,112.0199966,112.5899963,111.0,111.8099976,54997000
2004-05-07,111.2200012,112.2300034,109.9599991,109.9599991,60950000
2004-05-10,109.4400024,109.75,108.3600006,108.8300018,75279400
2004-05-11,109.4599991,110.0500031,109.3300018,109.75,48300600
2004-05-12,109.5699997,110.5400009,108.0599976,110.4499969,90830500
2004-05-13,109.7600021,110.8099976,109.6299973,109.9899979,57393700
2004-05-14,109.9499969,110.7399979,109.2699966,110.0400009,54123100
2004-05-17,108.8899994,109.5,108.4100037,109.0999985,55020400
2004-05-18,109.4899979,109.9400024,109.3300018,109.6500015,30193100
2004-05-19,110.5,111.1800003,109.1500015,109.2699966,54804100
2004-05-20,109.4499969,109.8700027,109.0400009,109.6200027,38082900
2004-05-21,109.9700012,110.5500031,109.4700012,109.8099976,47480400
2004-05-24,110.5299988,110.7600021,109.6800003,110.2699966,40961500
2004-05-25,109.9000015,111.9800034,109.5999985,111.8499985,48668000
2004-05-26,111.6600037,112.2900009,111.5100021,112.2399979,35977000
2004-05-27,112.5400009,113.0299988,112.0599976,112.8700027,45306900
2004-05-28,112.7300034,112.8799973,112.3600006,112.8600006,23367200
2004-06-01,112.4599991,112.8600006,111.8700027,112.7099991,41044700
2004-06-02,113.0299988,113.4800034,112.4599991,113.1299973,39774200
2004-06-03,112.8099976,113.1900024,112.0699997,112.0899963,38688300
2004-06-04,112.9800034,113.5800018,112.7099991,112.9800034,32739500
2004-06-07,113.4300003,114.8099976,113.4199982,114.6999969,31643800
2004-06-08,114.3700027,114.9199982,114.1699982,114.8600006,32846500
2004-06-09,114.5100021,114.6999969,113.7200012,113.7900009,36737600
2004-06-10,114.0400009,114.3499985,113.9300003,114.3499985,21711000
2004-06-14,113.8199997,113.8499985,112.8700027,113.2200012,34633000
2004-06-15,113.9000015,114.4499969,113.5100021,114.0199966,37445000
2004-06-16,114.0,114.1999969,113.6999969,114.0,26633400
2004-06-17,113.8499985,114.0699997,113.3300018,113.8300018,28402400
2004-06-18,113.2699966,114.2200012,113.1800003,113.6299973,31799800
2004-06-21,113.75,114.1399994,113.1299973,113.1999969,25284000
2004-06-22,113.1299973,113.8799973,112.6699982,113.7699966,37334000
2004-06-23,113.6100006,114.8399963,113.4199982,114.75,35580000
2004-06-24,114.5599976,114.9300003,114.2600021,114.3899994,35272100
2004-06-25,114.4100037,114.9400024,113.6800003,113.8399963,32837900
2004-06-28,114.5199966,114.6100006,113.4100037,113.4499969,40824500
2004-06-29,113.5299988,114.1699982,113.4199982,113.9199982,28418100
2004-06-30,114.0699997,114.7900009,113.6500015,114.5299988,52230600
2004-07-01,114.25,114.4000015,112.5800018,112.9400024,57734700
2004-07-02,113.1600037,113.2900009,112.5999985,112.8799973,34615100
2004-07-06,112.3700027,112.4499969,111.6299973,111.8899994,38698200
2004-07-07,111.8099976,112.5699997,111.75,112.2200012,29839800
2004-07-08,111.8099976,112.3199997,111.1999969,111.4400024,45291100
2004-07-09,111.7200012,111.9400024,111.3799973,111.7300034,27412900
2004-07-12,111.5199966,112.0400009,111.0,111.7799988,35691300
2004-07-13,111.9199982,112.0199966,111.5999985,111.8600006,26752000
2004-07-14,111.2600021,112.3899994,111.1200027,111.5199966,54089400
2004-07-15,111.7399979,111.9100037,110.6999969,110.8000031,38403500
2004-07-16,111.5699997,111.6699982,110.4400024,110.7099991,40871200
2004-07-19,110.75,110.9599991,109.9899979,110.2399979,39592800
2004-07-20,110.5299988,111.9000015,110.25,111.6399994,46679800
2004-07-21,111.8199997,112.0599976,109.4499969,109.5800018,56241100
2004-07-22,109.3600006,110.3899994,108.7699966,109.8799973,72477100
2004-07-23,109.6200027,109.7099991,108.6900024,108.9599991,49610500
2004-07-26,109.1900024,109.4300003,108.2099991,108.75,49679100
2004-07-27,109.0500031,110.1100006,108.9700012,109.7699966,51295100
2004-07-28,109.5500031,110.3700027,108.5899963,110.0999985,65862300
2004-07-29,110.5400009,110.8700027,110.0,110.5699997,52200500
2004-07-30,110.3199997,110.9000015,110.0999985,110.8399963,41581700
2004-08-02,110.1900024,111.3600006,110.0500031,111.0699997,38263100
2004-08-03,110.9300003,111.0599976,110.1600037,110.2099991,40948800
2004-08-04,109.8899994,110.75,109.6399994,110.1999969,40763200
2004-08-05,110.2900009,110.3799973,108.2699966,108.4000015,50772000
2004-08-06,107.6299973,107.9599991,106.6200027,106.8499985,74729000
2004-08-09,107.0199966,107.4800034,106.8700027,107.0,37476300
2004-08-10,107.3099976,108.4100037,107.2600021,108.3799973,55870600
2004-08-11,107.6800003,108.3300018,107.0999985,108.1600037,52933200
2004-08-12,107.6800003,107.9499969,106.6299973,106.9800034,50015900
2004-08-13,107.0999985,107.3499985,106.5899963,107.1900024,41634700
2004-08-16,107.1399994,108.6399994,107.0999985,108.3000031,45731900
2004-08-17,108.75,109.2799988,108.5299988,108.9100037,40701600
2004-08-18,108.5199966,110.1699982,108.4899979,110.0299988,43165400
2004-08-19,109.8099976,110.0199966,109.1800003,109.7099991,39881600
2004-08-20,109.6100006,110.6299973,109.5100021,110.4800034,44870900
2004-08-23,110.5500031,110.7699966,110.0500031,110.1999969,33745100
2004-08-24,110.6399994,110.7300034,109.8499985,110.3499985,30453100
2004-08-25,110.3300018,111.2699966,109.9000015,111.0999985,38551400
2004-08-26,110.9599991,111.3099976,110.8499985,111.0999985,26629500
2004-08-27,111.1999969,111.6299973,111.0500031,111.4499969,24902900
2004-08-30,111.2200012,111.3399963,110.4499969,110.5299988,26726500
2004-08-31,110.6600037,111.1600037,110.0999985,111.1100006,44125300
2004-09-01,110.9499969,111.6399994,110.4800034,111.3199997,52778300
2004-09-02,111.2399979,112.6999969,111.2399979,112.5800018,42736600
2004-09-03,112.3300018,112.8199997,112.0100021,112.1200027,30480500
2004-09-07,112.5400009,113.1299973,112.3199997,112.8600006,37338800
2004-09-08,112.6200027,113.0599976,112.3099976,112.5800018,32963100
2004-09-09,112.5699997,112.8799973,112.0299988,112.4800034,34314800
2004-09-10,112.5199966,113.2699966,112.0800018,113.0599976,27900600
2004-09-13,113.3099976,113.7399979,113.0100021,113.4300003,44398100
2004-09-14,113.3000031,113.6900024,113.1900024,113.6600037,28048900
2004-09-15,113.3000031,113.3600006,112.6800003,112.8000031,38295000
2004-09-16,112.8499985,113.3700027,112.8000031,113.1399994,23911700
2004-09-17,112.9499969,113.3600006,112.6900024,113.1500015,33683000
2004-09-20,112.6699982,112.9899979,112.2799988,112.4700012,37149400
2004-09-21,112.75,113.4700012,112.5400009,112.9599991,40920800
2004-09-22,112.5,112.5199966,111.4700012,111.5500031,49042100
2004-09-23,111.5999985,111.6999969,110.9499969,110.9499969,44068700
2004-09-24,111.1699982,111.7300034,111.1299973,111.4599991,34981100
2004-09-27,111.0999985,111.1999969,110.5800018,110.75,39355100
2004-09-28,110.9100037,111.5100021,110.4100037,111.2799988,41662900
2004-09-29,111.2099991,111.8499985,111.0,111.8399963,33325700
2004-09-30,111.5500031,111.9800034,111.2600021,111.7600021,43536700
2004-10-01,112.2600021,113.6500015,112.2099991,113.6500015,62824300
2004-10-04,114.0999985,114.4400024,113.8000031,113.8399963,33082400
2004-10-05,113.8499985,114.1600037,113.5400009,113.9000015,36910600
2004-10-06,113.7699966,114.6800003,113.6800003,114.6800003,42297800
2004-10-07,114.3799973,114.4000015,113.3600006,113.4499969,39388800
2004-10-08,113.1500015,113.7699966,112.3499985,112.5100021,51872600
2004-10-11,112.7799988,113.0199966,112.6399994,112.9700012,20229100
2004-10-12,112.1999969,112.8300018,111.9400024,112.5299988,41754700
2004-10-13,113.0,113.0699997,111.3199997,111.5400009,54212600
2004-10-14,111.6800003,111.9300003,110.5800018,110.6399994,64082200
2004-10-15,111.0199966,111.7399979,110.5699997,111.2600021,63482200
2004-10-18,110.8899994,111.9000015,110.6999969,111.6800003,43535100
2004-10-19,112.0199966,112.2300034,110.5899963,110.7399979,55851900
2004-10-20,110.3799973,110.8199997,109.75,110.5199966,57118500
2004-10-21,110.7900009,111.3199997,110.2099991,111.2399979,53218300
2004-10-22,111.1900024,111.25,109.8600006,109.9899979,48752400
2004-10-25,109.75,110.1200027,109.3499985,109.8600006,43990900
2004-10-26,110.1299973,111.5999985,109.8799973,111.5400009,54337400
2004-10-27,111.3799973,113.0999985,111.1200027,112.8799973,73896000
2004-10-28,112.7799988,113.5599976,112.4899979,113.2200012,54413300
2004-10-29,113.1200027,113.6399994,112.9000015,113.1999969,48820200
2004-11-01,113.5599976,113.8399963,113.1999969,113.5100021,36720900
2004-11-02,113.6699982,114.5699997,113.2200012,113.5500031,56210000
2004-11-03,115.0299988,115.3600006,114.2399979,114.9800034,76960200
2004-11-04,114.7799988,116.6699982,114.6800003,116.5500031,55350300
2004-11-05,117.0500031,117.6399994,116.4899979,117.2799988,63287200
2004-11-08,116.9800034,117.2300034,116.7200012,117.1100006,33863800
2004-11-09,117.0800018,117.5,116.7600021,116.8799973,44658100
2004-11-10,117.0599976,117.5500031,116.7600021,116.9700012,45265400
2004-11-11,117.1800003,118.1200027,117.0999985,117.8600006,37863200
2004-11-12,117.9700012,119.0,117.6800003,118.7900009,55583700
2004-11-15,118.5,118.7699966,118.2300034,118.7300034,35297900
2004-11-16,118.3600006,118.4100037,117.7300034,117.8799973,40028700
2004-11-17,118.3700027,119.1399994,118.0699997,118.5800018,54494000
2004-11-18,118.5299988,118.8000031,118.2300034,118.7399979,31854300
2004-11-19,118.6999969,118.7200012,117.1399994,117.4199982,54276500
2004-11-22,117.1699982,118.1200027,117.0299988,117.9800034,37560200
2004-11-23,117.9300003,118.2600021,117.3700027,118.1600037,41968800
2004-11-24,118.2699966,118.5899963,118.0500031,118.4400024,29724800
2004-11-26,118.5100021,118.9800034,118.3000031,118.3499985,15487700
2004-11-29,118.7900009,119.0100021,117.4800034,117.8099976,61460800
2004-11-30,118.0,118.2399979,117.6399994,117.8899994,53685200
2004-12-01,118.1600037,119.5,118.0999985,119.2300034,49898300
2004-12-02,119.0999985,119.8700027,119.0100021,119.3300018,60163500
2004-12-03,119.3099976,120.1399994,119.0899963,119.25,49067900
2004-12-06,119.2099991,119.6399994,118.8399963,119.2099991,33030500
2004-12-07,119.4899979,119.6200027,118.0400009,118.0999985,52047200
2004-12-08,118.2099991,118.8199997,118.0100021,118.7900009,43895100
2004-12-09,118.1399994,119.4599991,117.7300034,119.2099991,60922800
2004-12-10,118.9199982,119.5599976,118.8499985,119.3300018,47828600
2004-12-13,119.7600021,120.4000015,119.3499985,120.3700027,38541000
2004-12-14,120.1800003,120.9599991,120.1800003,120.7900009,41500700
2004-12-15,120.6999969,121.1100006,120.3099976,120.8799973,46699200
2004-12-16,120.7200012,121.2399979,120.0400009,120.8099976,51641800
2004-12-17,119.4599991,119.9700012,119.1600037,119.4400024,70761900
2004-12-20,119.75,120.2900009,119.1699982,119.4700012,47187400
2004-12-21,119.5999985,120.4800034,119.4599991,120.3899994,33094200
2004-12-22,120.3799973,121.0800018,120.3000031,120.6800003,31500700
2004-12-23,120.8700027,121.2799988,120.6600037,120.7699966,25646100
2004-12-27,121.1999969,121.3600006,120.3899994,120.5199966,29944100
2004-12-28,120.6399994,121.3300018,120.5999985,121.1800003,23422900
2004-12-29,121.0800018,121.4000015,120.9499969,121.3600006,22650600
2004-12-30,121.4000015,121.5699997,121.0400009,121.1299973,21076900
2004-12-31,121.3000031,121.6600037,120.8000031,120.8700027,28648800
2005-01-03,121.5599976,121.7600021,119.9000015,120.3000031,55748000
2005-01-04,120.4599991,120.5400009,118.4400024,118.8300018,69167600
2005-01-05,118.7399979,119.25,118.0,118.0100021,65667300
2005-01-06,118.4400024,119.1500015,118.2600021,118.6100006,47814700
2005-01-07,118.9700012,119.2300034,118.1299973,118.4400024,55847700
2005-01-10,118.3399963,119.4599991,118.3399963,119.0,56563300
2005-01-11,118.6399994,118.7399979,117.9899979,118.1800003,63099700
2005-01-12,118.4000015,118.8399963,117.5199966,118.5699997,72720500
2005-01-13,118.6399994,118.7300034,117.5,117.6200027,55537500
2005-01-14,117.9700012,118.5299988,117.7600021,118.2399979,42032500
2005-01-18,118.0500031,119.6200027,117.9499969,119.4700012,57391700
2005-01-19,119.4300003,119.5199966,118.2099991,118.2200012,54378900
2005-01-20,117.8899994,118.1999969,117.2900009,117.5,72049300
2005-01-21,117.7900009,118.0,116.6500015,116.7799988,63160400
2005-01-24,117.0899963,117.3399963,116.3700027,116.5500031,58441900
2005-01-25,116.9100037,117.4700012,116.7200012,116.8799973,68245000
2005-01-26,117.3199997,117.5999985,117.0400009,117.2300034,57195100
2005-01-27,117.1900024,117.75,116.9800034,117.4300003,55878800
2005-01-28,117.4899979,117.5500031,116.6100006,117.4300003,60738900
2005-01-31,117.9499969,118.25,117.7099991,118.1600037,52532700
2005-02-01,118.25,119.0800018,118.0999985,118.9100037,49841200
2005-02-02,119.0599976,119.5899963,118.9000015,119.2699966,52468900
2005-02-03,119.0599976,119.1600037,118.5699997,118.9599991,48837100
2005-02-04,119.0,120.4300003,118.9800034,120.2300034,50024600
2005-02-07,120.25,120.5199966,119.9599991,120.0699997,45412000
2005-02-08,120.1699982,120.6500015,120.0699997,120.2099991,39263500
2005-02-09,120.4199982,120.4899979,119.25,119.3099976,55279400
2005-02-10,119.6600037,120.0199966,119.2600021,119.7399979,45858600
2005-02-11,119.6999969,121.0400009,119.4599991,120.7699966,53133000
2005-02-14,120.6900024,120.8600006,120.4800034,120.6800003,32432100
2005-02-15,120.8000031,121.4300003,120.6800003,121.1299973,43852700
2005-02-16,120.9300003,121.4599991,120.6699982,121.2099991,55523000
2005-02-17,121.2300034,121.3300018,120.2200012,120.2300034,58124000
2005-02-18,120.2399979,120.4800034,119.9000015,120.3899994,47723300
2005-02-22,119.9000015,120.4700012,118.5800018,118.5999985,80697600
2005-02-23,118.9300003,119.5699997,118.6200027,119.4499969,68292600
2005-02-24,119.2399979,120.3199997,118.9800034,120.2399979,68563600
2005-02-25,120.2699966,121.6699982,120.1800003,121.4300003,60899900
2005-02-28,121.1500015,121.3000031,120.0400009,120.6299973,69381300
2005-03-01,120.8199997,121.5199966,120.7799988,121.2300034,47294400
2005-03-02,120.7600021,121.9300003,120.6500015,121.1699982,64226500
2005-03-03,121.6600037,121.9000015,120.6999969,121.2200012,61230800
2005-03-04,122.0500031,122.8300018,121.7900009,122.7300034,56168500
2005-03-07,122.6600037,123.25,122.4000015,122.7900009,43442400
2005-03-08,122.6699982,123.0,122.1100006,122.3300018,44362000
2005-03-09,121.9700012,122.2900009,120.9599991,120.9700012,73263600
2005-03-10,121.1999969,121.5,120.4000015,121.2399979,65149000
2005-03-11,121.3099976,121.7200012,120.1600037,120.3899994,57976500
2005-03-14,120.6100006,121.1600037,120.2799988,121.1399994,36336400
2005-03-15,121.4199982,121.4599991,120.0800018,120.1399994,62438500
2005-03-16,119.6999969,120.1600037,118.9000015,119.1200027,74874200
2005-03-17,119.3099976,119.7399979,118.9800034,119.3600006,62584200
2005-03-18,119.1100006,119.5299988,118.1500015,118.5400009,60232000
2005-03-21,118.7099991,118.7799988,117.7600021,118.0999985,61244300
2005-03-22,118.3700027,118.9300003,116.9000015,116.9000015,92472400
2005-03-23,116.9499969,117.7200012,116.75,117.0,70817300
2005-03-24,117.4599991,117.9899979,117.0599976,117.1399994,51932500
2005-03-28,117.4199982,117.9400024,117.3099976,117.3099976,46765500
2005-03-29,117.1399994,117.9000015,116.25,116.5299988,71160300
2005-03-30,116.7799988,118.1999969,116.7699966,118.1800003,62002100
2005-03-31,118.1900024,118.4599991,117.8700027,117.9599991,64575400
2005-04-01,118.6299973,118.9899979,116.9100037,117.4300003,95255300
2005-04-04,117.3600006,117.8600006,116.7399979,117.6299973,71581200
2005-04-05,117.7799988,118.3799973,117.6699982,118.1900024,46853900
2005-04-06,118.4499969,118.9499969,118.1800003,118.5999985,53268200
2005-04-07,118.4100037,119.2600021,118.3199997,119.2399979,46734600
2005-04-08,119.1699982,119.2099991,118.0,118.0,63772900
2005-04-11,118.2900009,118.4199982,117.8300018,118.0899963,44945000
2005-04-12,117.8899994,119.0599976,117.0699997,118.6999969,86144800
2005-04-13,118.5599976,118.8000031,117.1299973,117.3000031,65949000
2005-04-14,117.4000015,117.5,115.7699966,115.7699966,96119800
2005-04-15,115.7399979,116.1999969,114.0999985,114.1500015,128677300
2005-04-18,114.1200027,114.9599991,113.9599991,114.5,100035200
2005-04-19,115.0999985,115.5299988,114.8300018,115.4100037,64930100
2005-04-20,115.3799973,115.6299973,113.5500031,113.8000031,107735900
2005-04-21,114.7900009,116.2099991,114.3799973,116.0100021,86952200
2005-04-22,115.7399979,116.5,114.2699966,115.5699997,88845800
2005-04-25,115.8600006,116.5,115.7200012,116.3300018,52284100
2005-04-26,115.9599991,116.7699966,115.1500015,115.1999969,72626000
2005-04-27,114.8600006,116.0699997,114.4400024,115.6500015,84131900
2005-04-28,115.2699966,115.6800003,114.1999969,114.1999969,72481500
2005-04-29,115.0699997,115.8700027,113.9700012,115.75,103993800
2005-05-02,116.0699997,116.4100037,115.5199966,116.4000015,56026400
2005-05-03,116.0699997,116.8499985,115.6900024,116.5999985,86000300
2005-05-04,116.6500015,117.75,116.2799988,117.5,81055700
2005-05-05,117.6699982,118.0,116.7399979,117.4599991,96906700
2005-05-06,117.9300003,117.9899979,117.0599976,117.0899963,67415400
2005-05-09,117.2099991,118.0800018,117.0500031,117.8199997,43750500
2005-05-10,117.3600006,117.5,116.3899994,116.5999985,74613500
2005-05-11,116.9300003,117.4000015,115.8499985,117.2399979,91647400
2005-05-12,117.3199997,117.5899963,115.9499969,115.9499969,95086800
2005-05-13,116.3000031,116.6200027,114.8000031,115.7200012,85267000
2005-05-16,115.6999969,116.8399963,115.6600037,116.8000031,49207000
2005-05-17,116.4100037,117.6999969,116.1600037,117.5800018,61071800
2005-05-18,118.0899963,119.0800018,118.0100021,118.7900009,77944900
2005-05-19,119.0199966,119.4100037,118.6999969,119.2900009,61768100
2005-05-20,119.3399963,119.3899994,118.7399979,119.1200027,46345500
2005-05-23,119.2099991,120.0400009,119.1900024,119.7799988,51047900
2005-05-24,119.4400024,119.8300018,119.1999969,119.5,50654100
2005-05-25,119.3499985,119.8700027,118.8300018,119.4100037,47608800
2005-05-26,119.7900009,120.2099991,119.6200027,120.0500031,43256200
2005-05-27,120.0599976,120.25,119.8000031,120.25,24596100
2005-05-31,120.0800018,120.1699982,119.4000015,119.4800034,43377200
2005-06-01,119.5199966,120.9199982,119.4499969,120.5,69611000
2005-06-02,120.2300034,120.8399963,120.0999985,120.7600021,39704500
2005-06-03,120.5500031,120.8899994,119.7300034,120.1500015,60999400
2005-06-06,119.9499969,120.1999969,119.5500031,120.0400009,36046400
2005-06-07,120.3899994,121.25,120.0100021,120.1299973,66501300
2005-06-08,120.4300003,120.5899963,119.6699982,119.9100037,46881200
2005-06-09,119.7399979,120.5800018,119.4400024,120.4800034,56653300
2005-06-10,120.5599976,120.6500015,119.5999985,120.1999969,36465300
2005-06-13,119.9400024,121.0800018,119.8099976,120.5800018,49383200
2005-06-14,120.4499969,121.1999969,120.3799973,120.8600006,33857100
2005-06-15,121.1600037,121.2399979,120.2300034,121.0899963,53195600
2005-06-16,121.0599976,121.6399994,120.9199982,121.4000015,46564500
2005-06-17,121.5400009,121.9000015,121.2200012,121.3600006,51529400
2005-06-20,121.0800018,121.8399963,120.9400024,121.4000015,41019400
2005-06-21,121.5,121.6500015,121.0299988,121.4700012,39879800
2005-06-22,121.6800003,121.9400024,121.0699997,121.5699997,46310100
2005-06-23,121.3199997,121.5999985,119.8300018,119.8600006,62185600
2005-06-24,119.8799973,120.0100021,118.8399963,118.9800034,58572500
2005-06-27,118.9700012,119.4100037,118.75,119.1500015,48183800
2005-06-28,119.4000015,120.2399979,119.3700027,120.1500015,41174200
2005-06-29,120.3700027,120.4000015,119.7600021,119.8300018,42316500
2005-06-30,120.2200012,120.3199997,118.9499969,119.1800003,62288800
2005-07-01,119.4499969,119.8000031,119.2099991,119.5299988,49737500
2005-07-05,119.25,120.6500015,119.1900024,120.4899979,51549000
2005-07-06,120.3899994,120.6500015,119.4100037,119.4800034,52363600
2005-07-07,118.2900009,119.9499969,118.2600021,119.9499969,103268800
2005-07-08,119.9700012,121.3199997,119.7200012,121.3199997,64491200
2005-07-11,121.3300018,122.0999985,121.3099976,121.9400024,49688300
2005-07-12,121.9899979,122.6299973,121.6399994,122.2600021,51871100
2005-07-13,122.2699966,122.5199966,121.9899979,122.4300003,41182300
2005-07-14,122.9800034,123.4400024,122.4899979,122.9100037,63638800
2005-07-15,122.7900009,123.0400009,122.3600006,122.8399963,56075900
2005-07-18,122.5,122.6299973,122.0500031,122.3499985,56598400
2005-07-19,122.7099991,123.1100006,122.4100037,123.0199966,59165700
2005-07-20,122.5899963,123.7300034,122.3000031,123.4400024,69477000
2005-07-21,123.5500031,123.6100006,122.4700012,122.7200012,101110900
2005-07-22,122.8799973,123.5599976,122.6299973,123.5400009,52607100
2005-07-25,123.4100037,123.9499969,122.8499985,123.1900024,57301600
2005-07-26,123.2300034,123.5299988,122.9499969,123.3399963,42758800
2005-07-27,123.5,123.8899994,123.0500031,123.7900009,43181600
2005-07-28,123.9599991,124.6399994,123.6399994,124.5699997,47880700
2005-07-29,124.4100037,124.6299973,123.5,123.7399979,62358100
2005-08-01,123.8300018,124.0400009,123.4499969,123.6500015,40418200
2005-08-02,123.8700027,124.5999985,123.7399979,124.3899994,45147400
2005-08-03,124.25,124.7399979,124.1200027,124.7200012,36837200
2005-08-04,124.2300034,124.3099976,123.5699997,123.7200012,50855600
2005-08-05,123.4499969,123.9800034,122.6699982,122.8799973,53595500
2005-08-08,123.1500015,123.4100037,122.3799973,122.6500015,47616000
2005-08-09,123.0599976,123.5899963,122.8700027,123.3899994,47170000
2005-08-10,123.8199997,124.5,122.8199997,123.3300018,72863700
2005-08-11,123.2699966,124.0299988,123.0100021,123.8199997,58570200
2005-08-12,123.5699997,123.6900024,122.75,123.0599976,54776900
2005-08-15,123.2200012,123.8700027,122.8300018,123.8199997,36208500
2005-08-16,123.4400024,123.5199966,122.0899963,122.2099991,71942100
2005-08-17,122.1900024,122.8700027,122.0299988,122.1999969,62275100
2005-08-18,122.0500031,122.5599976,121.8399963,122.1900024,53388600
2005-08-19,122.6299973,122.8199997,122.1999969,122.4700012,39842100
2005-08-22,122.5800018,123.2300034,121.8799973,122.4700012,69912000
2005-08-23,122.5,122.6100006,121.1500015,122.2399979,55168600
2005-08-24,121.9400024,122.7300034,121.0899963,121.1500015,79104600
2005-08-25,121.3499985,121.6699982,121.2099991,121.5899963,35631100
2005-08-26,121.4800034,121.4899979,120.6800003,120.7600021,61956800
2005-08-29,120.4100037,121.7799988,120.3799973,121.6900024,56179200
